colorNum,title,subtitle,category,fullPrice,currentPrice,TopColor,short_description,rating,Sustainable,color-Description,color-FullPrice,color-CurrentPrice,color-Discount,color-BestSeller,color-InStock,color-MemberExclusive,color-New,subcategory,color-just_in,color-sold_out,color-coming_soon,channel_SNKRS,channel_nikeApp
12,Nike Air Max SC,Women's Shoes,lifestyle,85,63.97,Sesame/Sail/Pink Oxford,"With its easygoing design lines, heritage track look and visible Air cushioning, the Nike Air Max SC is the perfect finish to any outfit. A rich mixture of leather and textiles adds depth and durability. Camo-print mudguards and blush-colored Swoosh logos pop against sesame-colored leather overlays to give this everyday favorite an earthy update.",0.0,False,Sail/Game Royal/White/Neptune Green,85.0,76.97,True,False,True,False,False,woman,False,False,False,False,True
1,Jordan Series .05,Women's Shoes,lifestyle,80,62.97,White/Green Strike/Iris Whisper/Phantom,"Upgrade your favorite 'fit with these sophisticated sneaks. They feature soft suede and bold neon accents—a fresh addition to your daily rotation. And of course, they're built with the durability and premium comfort that Jordan Brand is known for.",5.0,False,White/Green Strike/Iris Whisper/Phantom,80.0,62.97,True,False,True,False,False,woman,False,False,False,False,True
2,Jordan Series .05,Women's Shoes,lifestyle,80,62.97,White/Green Strike/Iris Whisper/Phantom,"Upgrade your favorite 'fit with these sophisticated sneaks. They feature soft suede and bold neon accents—a fresh addition to your daily rotation. And of course, they're built with the durability and premium comfort that Jordan Brand is known for.",5.0,False,White/Green Strike/Pink Prime/Black,80.0,64.97,True,False,True,False,False,woman,False,False,False,False,True
1,Nike Air Max Genome,Men's Shoes,lifestyle,170,102.97,Black/White/Metallic Gold,"Oh, you'll feel it too, but you can definitely see what you're in for with this one. With Air underfoot and a combination of mesh and perforations up top, you're going to have a cool and airy ride.",4.5,False,Black/White/Metallic Gold,170.0,102.97,True,False,True,False,False,man,False,False,False,False,True
2,Nike Air Max Genome,Men's Shoes,lifestyle,170,102.97,Black/White/Metallic Gold,"Oh, you'll feel it too, but you can definitely see what you're in for with this one. With Air underfoot and a combination of mesh and perforations up top, you're going to have a cool and airy ride.",4.5,False,Black/Anthracite,170.0,102.97,True,False,True,False,False,man,False,False,False,False,True
3,Nike Air Max Genome,Men's Shoes,lifestyle,170,102.97,Black/White/Metallic Gold,"Oh, you'll feel it too, but you can definitely see what you're in for with this one. With Air underfoot and a combination of mesh and perforations up top, you're going to have a cool and airy ride.",4.5,False,Light Smoke Grey/Bright Mango/Summit White/Iron Grey,170.0,108.97,True,False,True,False,False,man,False,False,False,False,True
4,Nike Air Max Genome,Men's Shoes,lifestyle,170,102.97,Black/White/Metallic Gold,"Oh, you'll feel it too, but you can definitely see what you're in for with this one. With Air underfoot and a combination of mesh and perforations up top, you're going to have a cool and airy ride.",4.5,False,Black/Anthracite/White,170.0,101.97,True,False,True,False,False,man,False,False,False,False,True
5,Nike Air Max Genome,Men's Shoes,lifestyle,170,102.97,Black/White/Metallic Gold,"Oh, you'll feel it too, but you can definitely see what you're in for with this one. With Air underfoot and a combination of mesh and perforations up top, you're going to have a cool and airy ride.",4.5,False,White/Pure Platinum/Black,170.0,113.97,True,False,True,False,False,man,False,False,False,False,True
6,Nike Air Max Genome,Men's Shoes,lifestyle,170,102.97,Black/White/Metallic Gold,"Oh, you'll feel it too, but you can definitely see what you're in for with this one. With Air underfoot and a combination of mesh and perforations up top, you're going to have a cool and airy ride.",4.5,False,White/Volt/Pure Platinum/Black,170.0,102.97,True,False,True,False,False,man,False,False,False,False,True
7,Nike Air Max Genome,Men's Shoes,lifestyle,170,102.97,Black/White/Metallic Gold,"Oh, you'll feel it too, but you can definitely see what you're in for with this one. With Air underfoot and a combination of mesh and perforations up top, you're going to have a cool and airy ride.",4.5,False,Black/Grey Fog/White/Total Orange,170.0,79.97,True,False,True,False,False,man,False,False,False,False,True
8,Nike Air Max Genome,Men's Shoes,lifestyle,170,102.97,Black/White/Metallic Gold,"Oh, you'll feel it too, but you can definitely see what you're in for with this one. With Air underfoot and a combination of mesh and perforations up top, you're going to have a cool and airy ride.",4.5,False,University Red/University Red,170.0,100.97,True,False,True,False,False,man,False,False,False,False,True
9,Nike Air Max Genome,Men's Shoes,lifestyle,170,102.97,Black/White/Metallic Gold,"Oh, you'll feel it too, but you can definitely see what you're in for with this one. With Air underfoot and a combination of mesh and perforations up top, you're going to have a cool and airy ride.",4.5,False,Clear Emerald/Black/White,170.0,94.97,True,False,True,False,False,man,False,False,False,False,True
1,Nike Air Force 1 Sculpt,Women's Shoes,lifestyle,140,140.0,Sanddrift/Summit White/Light Soft Pink,The Nike Air Force 1 High Sculpt checks all your boxes. The sculpted collar and removed ankle strap streamline the iconic hoops look. Soft and slightly textured leather gives a premium touch that breaks in beautifully.,4.7,False,Sanddrift/Summit White/Light Soft Pink,140.0,140.0,False,False,True,False,False,woman,False,False,False,True,False
2,Nike Air Force 1 Sculpt,Women's Shoes,lifestyle,140,140.0,Sanddrift/Summit White/Light Soft Pink,The Nike Air Force 1 High Sculpt checks all your boxes. The sculpted collar and removed ankle strap streamline the iconic hoops look. Soft and slightly textured leather gives a premium touch that breaks in beautifully.,4.7,False,Summit White/Coconut Milk/Summit White/Silver,135.0,135.0,False,False,True,False,False,woman,False,False,False,True,False
3,Nike Air Force 1 Sculpt,Women's Shoes,lifestyle,140,140.0,Sanddrift/Summit White/Light Soft Pink,The Nike Air Force 1 High Sculpt checks all your boxes. The sculpted collar and removed ankle strap streamline the iconic hoops look. Soft and slightly textured leather gives a premium touch that breaks in beautifully.,4.7,False,Summit White/Valerian Blue/White/Team Red,140.0,140.0,False,False,True,False,False,woman,False,False,False,True,False
4,Nike Air Force 1 Sculpt,Women's Shoes,lifestyle,140,140.0,Sanddrift/Summit White/Light Soft Pink,The Nike Air Force 1 High Sculpt checks all your boxes. The sculpted collar and removed ankle strap streamline the iconic hoops look. Soft and slightly textured leather gives a premium touch that breaks in beautifully.,4.7,False,Sail/Sesame/Pure Platinum/Phantom,140.0,112.97,True,False,True,False,False,woman,False,False,False,True,False
5,Nike Air Force 1 Sculpt,Women's Shoes,lifestyle,140,140.0,Sanddrift/Summit White/Light Soft Pink,The Nike Air Force 1 High Sculpt checks all your boxes. The sculpted collar and removed ankle strap streamline the iconic hoops look. Soft and slightly textured leather gives a premium touch that breaks in beautifully.,4.7,False,Phantom/Sail/Yellow Ochre,140.0,76.97,True,False,True,False,False,woman,False,False,False,True,False
6,Nike Air Force 1 Sculpt,Women's Shoes,lifestyle,140,140.0,Sanddrift/Summit White/Light Soft Pink,The Nike Air Force 1 High Sculpt checks all your boxes. The sculpted collar and removed ankle strap streamline the iconic hoops look. Soft and slightly textured leather gives a premium touch that breaks in beautifully.,4.7,False,Sail/Sail/Sail,135.0,80.97,True,False,True,False,False,woman,False,False,False,True,False
1,Nike Air Max 95 N7,Shoes,lifestyle,170,170.0,Grain/Fossil Rose/Fuel Orange/Bicoastal,"Celebrate Native communities of North America with N7 style. Made with at least 20% recycled materials by weight, this Air Max 95's vibrantly colored, striped detailing honors the ribbon skirts worn by North American Native and Indigenous people as a symbol of self-expression, resilience and joy. Naturally dyed materials with a rich ""berry stain"" effect pay homage to the Indigenous defense of Mother Earth.",5.0,False,Grain/Fossil Rose/Fuel Orange/Bicoastal,170.0,170.0,False,False,True,False,False,unknown,False,False,False,False,True
1,Nike Team Hustle D 10 Lil Fruits,Baby/Toddler Shoes,lifestyle,50,35.97,Atmosphere/Crimson Bliss/Atomic Green/White,"Fresh, juicy colors and smoothie-inspired swirls bring a summery vibe to the Nike Team Hustle D 10 Lil Fruits, an easy slam dunk for lil’ ballers. With supersoft cushioning, an easy adjustable strap, plus a durable and supportive design, these basketball-inspired kicks let your future all-star crush it at playtime.",0.0,False,Atmosphere/Crimson Bliss/Atomic Green/White,50.0,35.97,True,False,True,False,False,baby,False,False,False,False,True
1,Jordan Delta 3 Low,Men's Shoes,lifestyle,140,98.97,Light Soft Pink/Summit White/Smoke Grey/Canyon Purple,"You can't help but look cool in low tops that meld high-end craft with high-tech features. Airy ripstop and soft, synthetic suede pair with a smooth interior. The result? Classic low-top looks and the premium comfort you expect from Jordan Brand.",0.0,False,Light Soft Pink/Summit White/Smoke Grey/Canyon Purple,140.0,98.97,True,False,True,False,False,man,False,False,False,False,True
